filename,region,x,y,block_x,block_y,split,positive_fraction
EstuariesA_19456_29440.npy,EstuariesA,19456,29440,9,14,train,0.00000000
EstuariesA_19584_28928.npy,EstuariesA,19584,28928,9,14,train,0.00000000
EstuariesA_19584_29568.npy,EstuariesA,19584,29568,9,14,train,0.00000000
EstuariesA_19712_29824.npy,EstuariesA,19712,29824,9,14,train,0.00000000
EstuariesA_19840_29568.npy,EstuariesA,19840,29568,9,14,train,0.00000000
EstuariesA_19840_29696.npy,EstuariesA,19840,29696,9,14,train,0.00000000
EstuariesA_19968_29056.npy,EstuariesA,19968,29056,9,14,train,0.00000000
EstuariesA_19968_30464.npy,EstuariesA,19968,30464,9,14,train,0.00000000
EstuariesA_19968_30592.npy,EstuariesA,19968,30592,9,15,train,0.10743713
EstuariesA_19968_30720.npy,EstuariesA,19968,30720,9,15,train,0.16226196
EstuariesA_19968_30848.npy,EstuariesA,19968,30848,9,15,train,0.15809631
EstuariesA_19968_30976.npy,EstuariesA,19968,30976,9,15,train,0.19644165
EstuariesA_19968_32640.npy,EstuariesA,19968,32640,9,16,test,0.00000000
EstuariesA_20096_29312.npy,EstuariesA,20096,29312,9,14,train,0.00000000
EstuariesA_20096_29952.npy,EstuariesA,20096,29952,9,14,train,0.00000000
EstuariesA_20096_30592.npy,EstuariesA,20096,30592,9,15,train,0.05717468
EstuariesA_20096_30720.npy,EstuariesA,20096,30720,9,15,train,0.09019470
EstuariesA_20096_30848.npy,EstuariesA,20096,30848,9,15,train,0.11448669
EstuariesA_20096_30976.npy,EstuariesA,20096,30976,9,15,train,0.21607971
EstuariesA_20096_31104.npy,EstuariesA,20096,31104,9,15,train,0.23991394
EstuariesA_20096_31232.npy,EstuariesA,20096,31232,9,15,train,0.21473694
EstuariesA_20096_31360.npy,EstuariesA,20096,31360,9,15,train,0.24002075
EstuariesA_20096_31488.npy,EstuariesA,20096,31488,9,15,train,0.16387939
EstuariesA_20224_30208.npy,EstuariesA,20224,30208,9,14,train,0.00000000
EstuariesA_20224_30336.npy,EstuariesA,20224,30336,9,14,train,0.00000000
EstuariesA_20224_30592.npy,EstuariesA,20224,30592,9,15,train,0.00000000
EstuariesA_20224_30720.npy,EstuariesA,20224,30720,9,15,train,0.00000000
EstuariesA_20224_30848.npy,EstuariesA,20224,30848,9,15,train,0.00000000
EstuariesA_20224_30976.npy,EstuariesA,20224,30976,9,15,train,0.04161072
EstuariesA_20224_31104.npy,EstuariesA,20224,31104,9,15,train,0.07693481
EstuariesA_20224_31232.npy,EstuariesA,20224,31232,9,15,train,0.06147766
EstuariesA_20224_31360.npy,EstuariesA,20224,31360,9,15,train,0.09193420
EstuariesA_20224_31488.npy,EstuariesA,20224,31488,9,15,train,0.10502625
EstuariesA_20352_30720.npy,EstuariesA,20352,30720,10,15,train,0.00000000
EstuariesA_20352_30848.npy,EstuariesA,20352,30848,10,15,train,0.00000000
EstuariesA_20352_31488.npy,EstuariesA,20352,31488,10,15,train,0.00781250
EstuariesA_20352_31616.npy,EstuariesA,20352,31616,10,15,train,0.00781250
EstuariesA_20352_32512.npy,EstuariesA,20352,32512,10,15,excluded,0.00000000
EstuariesA_20480_30336.npy,EstuariesA,20480,30336,10,14,train,0.00000000
EstuariesA_20480_31232.npy,EstuariesA,20480,31232,10,15,train,0.00000000
EstuariesA_20480_32000.npy,EstuariesA,20480,32000,10,15,train,0.00000000
EstuariesA_20608_29568.npy,EstuariesA,20608,29568,10,14,train,0.00000000
EstuariesA_20608_29824.npy,EstuariesA,20608,29824,10,14,train,0.00000000
EstuariesA_20608_30336.npy,EstuariesA,20608,30336,10,14,train,0.00000000
EstuariesA_20608_30720.npy,EstuariesA,20608,30720,10,15,train,0.00000000
EstuariesA_20608_31232.npy,EstuariesA,20608,31232,10,15,train,0.00000000
EstuariesA_20736_30848.npy,EstuariesA,20736,30848,10,15,train,0.00000000
EstuariesA_20736_31488.npy,EstuariesA,20736,31488,10,15,train,0.00000000
EstuariesA_20864_29952.npy,EstuariesA,20864,29952,10,14,train,0.00000000
EstuariesA_20864_30336.npy,EstuariesA,20864,30336,10,14,train,0.00000000
EstuariesA_20864_30976.npy,EstuariesA,20864,30976,10,15,train,0.00000000
EstuariesA_20864_31232.npy,EstuariesA,20864,31232,10,15,train,0.00000000
EstuariesA_20864_31360.npy,EstuariesA,20864,31360,10,15,train,0.00000000
EstuariesA_20864_32384.npy,EstuariesA,20864,32384,10,15,train,0.00000000
EstuariesA_20992_30976.npy,EstuariesA,20992,30976,10,15,train,0.00000000
EstuariesA_20992_31616.npy,EstuariesA,20992,31616,10,15,train,0.00000000
EstuariesA_21120_30208.npy,EstuariesA,21120,30208,10,14,train,0.00000000
EstuariesA_21120_30336.npy,EstuariesA,21120,30336,10,14,train,0.00000000
EstuariesA_21120_31744.npy,EstuariesA,21120,31744,10,15,train,0.00000000
EstuariesA_21120_32768.npy,EstuariesA,21120,32768,10,16,train,0.00000000
EstuariesA_21504_30720.npy,EstuariesA,21504,30720,10,15,train,0.00000000
EstuariesA_21504_31232.npy,EstuariesA,21504,31232,10,15,train,0.00000000
EstuariesA_21504_33024.npy,EstuariesA,21504,33024,10,16,train,0.00000000
EstuariesA_21632_31104.npy,EstuariesA,21632,31104,10,15,train,0.00000000
EstuariesA_21632_31360.npy,EstuariesA,21632,31360,10,15,train,0.00000000
EstuariesA_21632_31616.npy,EstuariesA,21632,31616,10,15,train,0.00000000
EstuariesA_21632_31872.npy,EstuariesA,21632,31872,10,15,train,0.00000000
EstuariesA_21632_32256.npy,EstuariesA,21632,32256,10,15,train,0.00000000
EstuariesA_21632_32512.npy,EstuariesA,21632,32512,10,15,train,0.00000000
EstuariesA_21760_31488.npy,EstuariesA,21760,31488,10,15,train,0.00000000
EstuariesA_21760_31872.npy,EstuariesA,21760,31872,10,15,train,0.00000000
EstuariesA_21760_32512.npy,EstuariesA,21760,32512,10,15,train,0.00000000
EstuariesA_21760_32896.npy,EstuariesA,21760,32896,10,16,train,0.00000000
EstuariesA_21760_33152.npy,EstuariesA,21760,33152,10,16,train,0.00000000
EstuariesA_21888_32256.npy,EstuariesA,21888,32256,10,15,train,0.00000000
EstuariesA_21888_32512.npy,EstuariesA,21888,32512,10,15,train,0.00000000
EstuariesA_21888_32896.npy,EstuariesA,21888,32896,10,16,train,0.00000000
EstuariesA_22016_32384.npy,EstuariesA,22016,32384,10,15,train,0.00000000
EstuariesA_22016_32512.npy,EstuariesA,22016,32512,10,15,train,0.00000000
EstuariesA_22016_32768.npy,EstuariesA,22016,32768,10,16,train,0.00000000
EstuariesA_22016_32896.npy,EstuariesA,22016,32896,10,16,train,0.00000000
EstuariesA_22016_33024.npy,EstuariesA,22016,33024,10,16,train,0.00000000
EstuariesA_22144_32384.npy,EstuariesA,22144,32384,10,15,train,0.00000000
EstuariesA_22144_32768.npy,EstuariesA,22144,32768,10,16,train,0.00000000
EstuariesA_22144_33280.npy,EstuariesA,22144,33280,10,16,train,0.00000000
EstuariesA_22272_32384.npy,EstuariesA,22272,32384,10,15,train,0.00000000
EstuariesA_22272_33280.npy,EstuariesA,22272,33280,10,16,train,0.00000000
EstuariesA_22528_33152.npy,EstuariesA,22528,33152,11,16,train,0.00000000
EstuariesA_22528_33536.npy,EstuariesA,22528,33536,11,16,train,0.00000000
EstuariesA_22656_33664.npy,EstuariesA,22656,33664,11,16,train,0.00000000
EstuariesA_22784_33152.npy,EstuariesA,22784,33152,11,16,train,0.00000000
EstuariesA_22784_33536.npy,EstuariesA,22784,33536,11,16,train,0.00000000
EstuariesA_22784_33664.npy,EstuariesA,22784,33664,11,16,train,0.00000000
EstuariesA_22784_33920.npy,EstuariesA,22784,33920,11,16,train,0.00000000
EstuariesA_22912_34304.npy,EstuariesA,22912,34304,11,16,train,0.06828308
EstuariesA_23040_34176.npy,EstuariesA,23040,34176,11,16,train,0.00000000
EstuariesA_23040_34304.npy,EstuariesA,23040,34304,11,16,train,0.01658630
EstuariesA_23040_34432.npy,EstuariesA,23040,34432,11,16,train,0.06863403
EstuariesA_23168_34432.npy,EstuariesA,23168,34432,11,16,train,0.00000000
EstuariesA_23296_34560.npy,EstuariesA,23296,34560,11,16,train,0.00000000
EstuariesA_23296_34688.npy,EstuariesA,23296,34688,11,17,train,0.01286316
EstuariesA_23424_34688.npy,EstuariesA,23424,34688,11,17,train,0.01091003
EstuariesA_23424_34816.npy,EstuariesA,23424,34816,11,17,train,0.08178711
EstuariesA_23552_34688.npy,EstuariesA,23552,34688,11,17,train,0.00000000
EstuariesA_23552_34816.npy,EstuariesA,23552,34816,11,17,train,0.03459167
EstuariesA_23552_34944.npy,EstuariesA,23552,34944,11,17,train,0.03459167
EstuariesA_23680_35072.npy,EstuariesA,23680,35072,11,17,train,0.00000000
EstuariesA_23808_35200.npy,EstuariesA,23808,35200,11,17,train,0.00711060
EstuariesA_23808_35328.npy,EstuariesA,23808,35328,11,17,train,0.00738525
EstuariesA_23936_35456.npy,EstuariesA,23936,35456,11,17,train,0.00000000
EstuariesA_24064_35840.npy,EstuariesA,24064,35840,11,17,train,0.00000000
EstuariesA_24192_36224.npy,EstuariesA,24192,36224,11,17,train,0.02000427
EstuariesA_24192_36352.npy,EstuariesA,24192,36352,11,17,train,0.02000427
EstuariesA_24320_36352.npy,EstuariesA,24320,36352,11,17,train,0.00000000
EstuariesA_24448_36736.npy,EstuariesA,24448,36736,12,18,train,0.00000000
EstuariesA_256_2688.npy,EstuariesA,256,2688,0,1,test,0.09889221
EstuariesA_256_2816.npy,EstuariesA,256,2816,0,1,test,0.20532227
EstuariesA_256_2944.npy,EstuariesA,256,2944,0,1,test,0.15422058
EstuariesA_256_384.npy,EstuariesA,256,384,0,0,val,0.04136658
EstuariesA_256_512.npy,EstuariesA,256,512,0,0,val,0.02310181
EstuariesA_256_640.npy,EstuariesA,256,640,0,0,val,0.00878906
EstuariesA_3328_5120.npy,EstuariesA,3328,5120,1,2,train,0.00000000
EstuariesA_3328_5248.npy,EstuariesA,3328,5248,1,2,train,0.00000000
EstuariesA_3584_5376.npy,EstuariesA,3584,5376,1,2,train,0.00000000
EstuariesA_3584_5504.npy,EstuariesA,3584,5504,1,2,train,0.00000000
EstuariesA_384_256.npy,EstuariesA,384,256,0,0,val,0.05958557
EstuariesA_384_2560.npy,EstuariesA,384,2560,0,1,test,0.00000000
EstuariesA_384_2816.npy,EstuariesA,384,2816,0,1,test,0.00152588
EstuariesA_384_2944.npy,EstuariesA,384,2944,0,1,test,0.02136230
EstuariesA_384_3072.npy,EstuariesA,384,3072,0,1,test,0.04980469
EstuariesA_384_384.npy,EstuariesA,384,384,0,0,val,0.00340271
EstuariesA_4096_6016.npy,EstuariesA,4096,6016,2,3,train,0.00260925
EstuariesA_4096_6144.npy,EstuariesA,4096,6144,2,3,train,0.10086060
EstuariesA_4224_6144.npy,EstuariesA,4224,6144,2,3,train,0.09739685
EstuariesA_4352_6144.npy,EstuariesA,4352,6144,2,3,train,0.03846741
EstuariesA_4480_6144.npy,EstuariesA,4480,6144,2,3,train,0.00497437
EstuariesA_512_128.npy,EstuariesA,512,128,0,0,val,0.14939880
EstuariesA_512_256.npy,EstuariesA,512,256,0,0,val,0.02116394
EstuariesA_512_2944.npy,EstuariesA,512,2944,0,1,test,0.00946045
EstuariesA_5504_6528.npy,EstuariesA,5504,6528,2,3,train,0.00000000
EstuariesA_5504_6656.npy,EstuariesA,5504,6656,2,3,train,0.00000000
EstuariesA_5632_6656.npy,EstuariesA,5632,6656,2,3,train,0.00000000
EstuariesA_5760_6656.npy,EstuariesA,5760,6656,2,3,train,0.00000000
EstuariesA_640_0.npy,EstuariesA,640,0,0,0,val,0.30729675
EstuariesA_640_128.npy,EstuariesA,640,128,0,0,val,0.20272827
EstuariesA_7680_7552.npy,EstuariesA,7680,7552,3,3,excluded,0.00000000
EstuariesA_768_0.npy,EstuariesA,768,0,0,0,val,0.37365723
EstuariesA_768_128.npy,EstuariesA,768,128,0,0,val,0.16645813
EstuariesA_8064_7936.npy,EstuariesA,8064,7936,4,3,val,0.03552246
EstuariesA_8192_7936.npy,EstuariesA,8192,7936,4,3,val,0.00154114
EstuariesA_896_0.npy,EstuariesA,896,0,0,0,val,0.19900513
EstuariesA_896_128.npy,EstuariesA,896,128,0,0,val,0.05227661
EstuariesA_896_3200.npy,EstuariesA,896,3200,0,1,test,0.00000000
EstuariesA_9600_8576.npy,EstuariesA,9600,8576,4,4,test,0.00000000
